order_id,customer_id,product_id,quantity,amount,order_date
5278,1317,491,5,1160.1,2023-10-12
5279,3572,153,3,1525.8,2024-01-06
5280,4238,129,1,34.7,2025-10-29
5281,3095,282,6,3734.04,2023-11-06
5282,1126,489,10,9866.5,2024-02-16
5283,3798,48,8,7651.52,2025-05-11
5284,1475,195,2,2040.4,2025-05-10
5285,4878,211,10,3611.1,2025-04-16
5286,1924,202,5,512.05,2026-05-12
5287,3882,199,8,6065.84,2025-04-06
5288,4863,46,5,618.2,2024-12-03
5289,17,238,4,3723.4,2023-11-02
5290,1511,462,10,4520.9,2026-05-20
5291,3529,122,2,1196.98,2026-03-12
5292,3934,282,9,5601.06,2025-02-17
5293,1992,31,9,8558.64,2025-08-11
5294,2220,10,1,868.0,2024-08-14
5295,909,51,4,1345.6,2024-04-06
5296,2674,274,3,1084.26,2024-02-24
5297,4774,313,8,8432.8,2025-09-12
5298,1862,263,1,917.58,2023-12-22
5299,545,186,2,517.44,2025-03-20
5300,2427,381,6,7418.88,2025-02-20
5301,2758,155,3,167.88,2025-11-02
5302,1184,244,5,2654.9,2023-08-02
5303,1741,324,10,3237.3,2024-05-23
5304,3599,251,1,941.37,2026-04-22
5305,1324,393,4,2841.4,2026-05-21
5306,2083,333,1,399.93,2023-10-24
5307,4477,1,9,8904.6,2025-07-10
5308,4029,167,5,3075.2,2026-04-21
5309,4019,213,1,496.94,2024-11-04
5310,1624,246,2,711.64,2023-08-19
5311,3715,334,6,4588.02,2023-12-26
5312,830,431,5,3219.15,2023-08-16
5313,4693,440,3,2574.75,2024-01-29
5314,4432,65,6,2028.48,2023-06-22
5315,1153,181,4,3461.84,2024-01-07
5316,723,62,9,10331.64,2025-03-27
5317,1252,474,3,820.41,2026-03-01
5318,3650,129,8,277.6,2025-06-22
5319,2801,335,7,4651.92,2025-04-26
5320,4371,131,2,1809.88,2024-10-29
5321,1599,45,7,6856.01,2025-12-04
5322,4967,40,3,1890.48,2023-07-19
5323,350,299,1,446.87,2024-01-02
5324,3798,8,1,227.61,2025-03-16
5325,4697,315,6,7780.92,2024-02-15
5326,3709,493,1,1051.26,2025-11-12
5327,2174,484,3,2251.62,2025-09-02
5328,1700,147,4,4761.64,2026-03-29
5329,2602,125,5,204.2,2023-12-13
5330,3362,75,1,285.36,2023-06-14
5331,1989,153,8,4068.8,2024-07-05
5332,1418,292,4,3844.04,2026-04-28
5333,4189,185,9,6316.02,2025-10-02
5334,1362,51,7,2354.8,2023-06-18
5335,4388,134,4,1141.76,2024-11-19
5336,4211,100,2,489.84,2024-08-16
5337,1859,336,9,8416.98,2023-06-22
5338,1467,188,3,2824.29,2025-01-10
5339,1904,129,8,277.6,2023-08-07
5340,2962,4,8,8809.68,2024-08-12
5341,3117,409,10,11821.4,2025-08-14
5342,2195,73,1,1040.82,2023-10-28
5343,2998,152,2,2282.18,2024-03-15
5344,4121,328,9,3609.27,2025-05-10
5345,4406,74,9,1708.2,2023-07-10
5346,252,165,3,2203.86,2025-03-01
5347,2502,26,2,1640.14,2023-12-11
5348,4891,444,2,1875.62,2024-10-02
5349,858,312,2,1422.92,2025-12-14
5350,407,388,8,8773.76,2025-06-19
5351,4630,159,10,7906.0,2023-07-08
5352,4066,147,3,3571.23,2024-08-14
5353,2316,190,7,3029.95,2023-07-14
5354,4624,40,1,630.16,2026-02-06
5355,2969,85,6,4522.92,2024-05-19
5356,1595,285,9,8532.18,2025-10-11
5357,4717,386,9,351.63,2023-11-05
5358,4325,166,5,2614.7,2025-07-04
5359,1312,61,3,483.45,2025-12-21
5360,2456,161,6,6566.1,2024-07-23
5361,505,477,5,1892.25,2024-09-28
5362,896,322,10,5734.4,2025-08-19
5363,3782,107,5,430.8,2024-10-18
5364,1964,101,3,2474.46,2023-11-17
5365,2263,183,5,3014.0,2026-05-11
5366,3717,400,9,9715.86,2024-03-28
5367,2936,353,6,5828.1,2025-05-23
5368,983,466,4,3347.76,2024-09-04
5369,3573,345,3,3213.66,2025-11-02
5370,2239,164,3,3465.42,2024-11-26
5371,3103,375,2,485.14,2024-05-14
5372,772,20,4,2351.24,2025-01-01
5373,2306,318,9,591.57,2026-04-02
5374,4985,345,2,2142.44,2024-02-27
5375,1077,355,4,2218.68,2024-12-26
5376,4053,454,6,2171.64,2025-04-18
5377,3038,127,6,2834.58,2025-11-13
5378,2623,392,4,2683.04,2025-05-10
5379,1345,401,1,234.76,2025-02-06
5380,733,317,9,8456.04,2025-04-30
5381,4451,199,9,6824.07,2023-10-13
5382,393,243,10,11415.0,2025-04-04
5383,2258,64,7,8483.02,2025-03-28
5384,3165,249,2,848.9,2025-05-06
5385,1297,329,9,7922.52,2025-02-03
5386,977,305,8,7283.12,2023-09-17
5387,4030,127,3,1417.29,2025-03-06
5388,4785,248,8,4008.16,2024-10-30
5389,3432,482,7,7089.53,2023-09-04
5390,2881,100,7,1714.44,2023-06-14
5391,717,54,2,1258.18,2025-11-10
5392,4097,349,1,165.95,2024-09-26
5393,4252,401,5,1173.8,2025-05-28
5394,267,4,10,11012.1,2024-11-26
5395,4952,478,5,2386.3,2024-09-30
5396,2875,245,3,187.56,2025-01-21
5397,3091,244,3,1592.94,2025-05-07
5398,2697,211,4,1444.44,2025-08-29
5399,329,24,3,2232.45,2024-12-13
5400,3243,198,9,1390.95,2024-11-15
5401,2081,455,2,1217.46,2026-04-10
5402,4239,485,2,1264.76,2025-11-17
5403,2436,115,7,1961.12,2024-08-31
5404,2992,452,6,5203.86,2023-09-08
5405,644,278,9,7033.23,2024-12-01
5406,4158,320,1,1134.24,2023-12-02
5407,3709,163,5,6295.5,2026-05-30
5408,298,385,5,410.55,2024-12-25
5409,153,293,7,3446.38,2024-04-06
5410,4191,65,4,1352.32,2023-12-06
5411,1404,332,4,4369.64,2024-03-03
5412,3706,12,10,12918.4,2024-11-11
5413,1177,408,1,341.14,2023-10-23
5414,3522,80,10,10899.4,2025-10-12
5415,4370,119,1,765.75,2026-04-11
5416,4766,246,5,1779.1,2026-02-10
5417,1472,436,4,3555.96,2024-04-14
5418,2682,497,9,9333.36,2023-07-06
5419,3070,294,10,4068.2,2025-08-03
5420,4888,17,4,4209.0,2024-09-09
5421,3414,98,8,3458.96,2025-07-23
5422,2911,422,2,1167.34,2026-03-27
5423,574,424,5,2983.2,2024-09-14
5424,3186,43,4,5101.0,2026-04-09
5425,1880,96,9,5829.21,2025-06-27
5426,2863,259,4,4827.6,2025-06-26
5427,2485,356,4,3523.12,2024-04-30
5428,2261,84,10,763.0,2026-03-19
5429,3604,258,8,4336.24,2024-09-16
5430,3577,29,4,306.24,2025-02-25
5431,3509,310,3,849.87,2025-04-22
5432,91,306,2,416.68,2026-04-24
5433,2221,200,3,632.61,2025-10-12
5434,4175,334,3,2294.01,2024-03-14
5435,4054,6,6,3333.18,2024-01-08
5436,3827,195,10,10202.0,2023-11-27
5437,4340,410,5,430.6,2025-09-05
5438,1813,169,10,10425.0,2025-07-14
5439,2663,90,6,2885.1,2024-08-24
5440,1245,238,1,930.85,2024-10-16
5441,3131,305,9,8193.51,2025-03-21
5442,948,104,8,797.84,2025-03-26
5443,1146,244,3,1592.94,2025-07-26
5444,4966,156,2,600.1,2023-11-11
5445,3268,259,6,7241.4,2023-08-02
5446,994,381,4,4945.92,2025-11-13
5447,442,496,6,6990.18,2026-05-09
5448,2360,36,2,1667.96,2024-12-25
5449,4391,294,6,2440.92,2024-05-09
5450,3613,487,3,135.45,2025-12-20
5451,851,226,10,12978.0,2025-01-25
5452,4207,466,9,7532.46,2025-05-16
5453,968,465,3,1611.51,2023-11-14
5454,992,67,6,2037.66,2025-05-16
5455,151,286,10,8390.3,2025-05-04
5456,3000,22,6,7149.84,2024-02-09
5457,4210,241,5,5822.85,2025-12-31
5458,3318,294,8,3254.56,2025-08-13
5459,2828,320,4,4536.96,2024-12-11
5460,4492,274,8,2891.36,2025-11-03
5461,4672,256,9,5206.86,2024-10-24
5462,1690,458,6,2492.64,2025-09-24
5463,1153,2,2,2071.58,2025-03-08
5464,2826,170,1,463.6,2023-08-19
5465,1687,257,6,6757.14,2025-10-03
5466,962,74,7,1328.6,2026-04-23
5467,873,478,7,3340.82,2025-05-10
5468,297,2,8,8286.32,2024-07-28
5469,4145,198,2,309.1,2024-04-21
5470,4767,378,8,6400.72,2025-05-25
5471,2027,442,6,7423.5,2023-09-10
5472,2070,242,7,1402.45,2024-10-22
5473,4452,133,8,8373.76,2023-09-05
5474,212,138,2,2569.94,2025-12-29
5475,1230,324,2,647.46,2026-01-29
5476,876,110,1,403.22,2023-11-20
5477,2895,341,10,3456.8,2024-04-17
5478,3178,123,1,844.24,2023-11-28
5479,905,325,10,8381.7,2025-04-10
5480,1083,428,6,1619.04,2025-05-30
5481,3696,243,1,1141.5,2023-12-30
5482,3460,27,10,2284.8,2025-09-16
5483,1969,267,10,8302.0,2024-03-05
5484,626,294,3,1220.46,2025-05-12
5485,733,429,9,1595.25,2023-11-06
5486,690,462,8,3616.72,2023-12-14
5487,4609,161,2,2188.7,2026-01-03
5488,2496,293,3,1477.02,2024-02-12
5489,3302,67,10,3396.1,2024-03-14
5490,2445,333,10,3999.3,2024-01-05
5491,1916,206,7,6128.64,2026-05-26
5492,964,490,7,5078.78,2023-12-02
5493,1802,167,8,4920.32,2025-01-14
5494,2650,205,2,185.06,2025-12-25
5495,893,219,8,9595.68,2025-06-16
5496,2619,493,7,7358.82,2024-10-19
5497,4587,310,1,283.29,2023-08-06
5498,238,492,6,3904.02,2024-11-29
5499,4780,471,5,6392.15,2025-07-21
5500,1662,177,6,7245.84,2023-11-06
5501,2924,353,9,8742.15,2024-11-13
5502,2264,333,3,1199.79,2026-04-21
5503,2334,190,8,3462.8,2026-04-12
5504,1923,106,8,1929.44,2026-03-24
5505,1807,291,9,5383.71,2025-01-25
5506,4051,8,1,227.61,2026-05-06
5507,49,267,6,4981.2,2026-04-04
5508,2737,292,1,961.01,2024-08-10
5509,3469,170,10,4636.0,2023-11-18
5510,4940,309,9,662.94,2024-02-24
5511,984,343,2,1200.38,2023-09-30
5512,2752,56,9,679.95,2023-11-16
5513,4906,349,7,1161.65,2023-07-29
5514,1481,459,3,1954.89,2026-06-10
5515,703,241,8,9316.56,2023-07-21
5516,1560,375,10,2425.7,2025-04-18
5517,3698,491,10,2320.2,2025-02-18
5518,3774,380,6,2513.52,2024-11-19
5519,3362,336,6,5611.32,2025-12-06
5520,4309,265,1,524.53,2024-07-25
5521,4521,194,3,2710.23,2026-04-05
5522,3963,458,3,1246.32,2024-07-30
5523,3451,432,1,897.6,2023-06-25
5524,3526,65,8,2704.64,2025-10-22
5525,1514,387,5,76.5,2024-11-07
5526,1894,402,9,143.28,2024-10-18
5527,3852,321,1,296.76,2026-01-28
5528,4446,142,2,287.02,2026-02-18
5529,2370,85,5,3769.1,2023-12-02
5530,3485,44,3,468.87,2024-11-30
5531,4849,323,2,1374.82,2025-07-06
5532,3052,136,8,5238.24,2026-04-02
5533,462,499,7,755.72,2026-03-18
5534,251,92,3,2226.9,2024-07-10
5535,1278,401,6,1408.56,2025-04-17
5536,1684,75,4,1141.44,2024-01-04
5537,972,196,3,54.66,2023-07-06
5538,4061,360,2,274.08,2025-07-14
5539,1077,311,8,8104.56,2024-04-22
5540,3631,122,7,4189.43,2025-04-09
5541,681,108,5,3590.55,2026-04-12
5542,3024,351,1,1115.77,2023-10-04
5543,735,286,9,7551.27,2023-08-04
5544,1721,155,3,167.88,2024-02-28
5545,2298,216,6,6921.66,2025-06-30
5546,3545,285,6,5688.12,2026-05-31
5547,2972,216,10,11536.1,2026-05-20
5548,4703,476,1,690.42,2024-12-18
5549,2613,476,4,2761.68,2026-03-10
5550,4116,164,10,11551.4,2025-08-14
5551,888,12,6,7751.04,2026-04-03
5552,1067,416,1,402.37,2024-01-30
5553,1510,47,5,6233.5,2024-12-27
5554,3485,406,4,2338.08,2024-01-03
5555,3269,479,8,8503.36,2023-12-05
5556,4050,228,6,3755.4,2024-12-04
5557,1660,82,1,510.64,2023-09-04
5558,764,348,9,8390.88,2024-12-27
5559,1869,14,5,6312.8,2023-09-09
5560,2559,390,3,112.17,2025-05-30
5561,1449,373,2,1752.84,2025-11-16
5562,32,481,4,148.24,2026-05-19
5563,3040,318,2,131.46,2025-07-05
5564,4463,67,7,2377.27,2025-11-11
5565,2963,158,5,879.25,2024-12-02
5566,2568,253,5,341.5,2026-01-03
5567,3142,378,7,5600.63,2023-12-23
5568,2773,36,8,6671.84,2024-08-03
5569,162,157,10,4988.6,2023-08-22
5570,1636,91,4,2558.24,2023-08-27
5571,2084,350,6,7265.52,2024-04-02
5572,3825,412,2,1312.46,2025-12-23
5573,1397,101,5,4124.1,2025-11-08
5574,3552,462,5,2260.45,2024-08-15
5575,660,98,7,3026.59,2024-12-30
5576,2015,104,1,99.73,2025-02-18
5577,3321,402,10,159.2,2023-07-04
5578,3112,316,4,3305.12,2023-10-24
5579,1475,166,7,3660.58,2025-05-04
5580,1246,201,6,966.96,2024-02-12
5581,3925,455,8,4869.84,2024-06-18
5582,4644,375,8,1940.56,2026-04-13
5583,2665,424,7,4176.48,2024-02-18
5584,1226,382,8,3267.76,2023-08-25
5585,3897,285,3,2844.06,2025-07-31
5586,1701,168,3,800.91,2025-12-04
5587,3022,337,2,1350.34,2026-05-05
5588,1395,277,7,613.41,2026-05-08
5589,4931,295,8,4560.56,2023-09-22
5590,2349,338,1,42.04,2025-01-05
5591,4138,259,8,9655.2,2025-09-30
5592,4700,121,10,10445.8,2024-01-14
5593,116,244,8,4247.84,2026-02-27
5594,4507,494,5,2184.6,2024-05-22
5595,3270,239,5,2851.75,2024-02-06
5596,3918,442,10,12372.5,2024-05-24
5597,2619,156,9,2700.45,2024-10-17
5598,3760,244,8,4247.84,2025-11-09
5599,2573,500,4,3867.6,2024-07-12
5600,4414,367,6,229.86,2025-12-12
5601,3675,338,2,84.08,2026-02-22
5602,3537,350,8,9687.36,2023-06-24
5603,329,84,5,381.5,2025-06-12
5604,2906,346,7,3722.25,2025-10-30
5605,1546,281,9,9437.4,2024-03-26
5606,4989,414,1,361.42,2024-12-06
5607,1391,381,4,4945.92,2025-07-04
5608,744,118,5,2553.4,2024-03-12
5609,413,136,5,3273.9,2024-09-24
5610,2242,277,6,525.78,2024-04-01
5611,811,122,9,5386.41,2026-02-18
5612,3402,492,6,3904.02,2025-08-03
5613,783,302,4,4252.84,2023-12-07
5614,3042,194,1,903.41,2025-05-29
5615,1961,299,5,2234.35,2024-03-11
5616,3527,165,10,7346.2,2025-08-17
5617,4695,399,7,1705.2,2024-03-24
5618,3389,451,5,382.85,2024-10-19
5619,2989,333,1,399.93,2023-07-26
5620,2463,424,6,3579.84,2024-09-17
5621,3183,471,6,7670.58,2023-08-02
5622,1873,265,6,3147.18,2024-08-28
5623,4523,289,5,2577.0,2025-02-14
5624,948,317,9,8456.04,2023-08-06
5625,442,265,3,1573.59,2023-11-27
5626,2417,415,10,726.1,2025-12-09
5627,3183,114,7,5746.72,2023-12-04
5628,1827,141,5,6219.35,2024-04-14
5629,2155,218,10,9262.6,2024-08-20
5630,4188,342,4,3090.64,2023-11-23
5631,3252,31,4,3803.84,2025-05-04
5632,2316,329,9,7922.52,2024-10-07
5633,137,460,4,455.4,2023-11-21
5634,2169,73,4,4163.28,2024-05-22
5635,3540,427,7,5385.59,2025-09-12
5636,504,372,10,3459.3,2023-11-24
5637,726,463,3,2391.99,2026-01-17
5638,2919,382,2,816.94,2025-04-20
5639,2459,406,6,3507.12,2025-08-14
5640,4935,66,1,949.84,2024-08-26
5641,1917,64,5,6059.3,2025-09-15
5642,602,227,5,4705.85,2024-06-26
5643,2252,398,7,5546.31,2023-08-11
5644,1470,325,3,2514.51,2025-04-01
5645,2385,37,6,5904.24,2025-05-02
5646,19,250,7,1430.66,2025-09-07
5647,2136,138,3,3854.91,2023-11-13
5648,1288,135,8,7326.56,2025-11-26
5649,3294,111,10,8402.9,2025-12-27
5650,833,323,7,4811.87,2025-11-19
5651,4460,461,10,3251.5,2023-10-01
5652,4943,335,8,5316.48,2024-10-12
5653,2450,83,10,813.2,2024-12-23
5654,4009,390,3,112.17,2024-04-26
5655,4769,351,1,1115.77,2025-01-20
5656,266,355,8,4437.36,2025-12-26
5657,1005,47,2,2493.4,2025-11-26
5658,4171,167,3,1845.12,2025-05-30
5659,161,415,2,145.22,2025-02-02
5660,3109,309,7,515.62,2025-02-10
5661,396,69,2,2542.16,2024-05-05
5662,2438,320,8,9073.92,2023-12-31
5663,3148,178,8,3248.32,2025-03-05
5664,940,78,2,2434.54,2025-05-03
5665,597,32,4,1966.32,2025-02-13
5666,1327,122,9,5386.41,2026-01-31
5667,2600,458,3,1246.32,2024-06-27
5668,3429,184,9,9565.47,2026-05-07
5669,3282,221,5,4868.55,2023-08-25
5670,4291,144,1,573.71,2024-06-17
5671,374,111,9,7562.61,2024-04-11
5672,3561,42,4,1343.72,2023-10-19
5673,1431,279,3,3899.7,2026-01-19
5674,1337,464,5,105.2,2024-01-11
5675,2409,259,10,12069.0,2025-09-07
5676,4574,280,2,2377.66,2023-08-31
5677,475,40,9,5671.44,2023-08-08
5678,3373,177,4,4830.56,2024-09-11
5679,1260,65,2,676.16,2025-08-31
5680,4551,311,10,10130.7,2025-02-14
5681,1484,263,4,3670.32,2024-05-20
5682,346,133,1,1046.72,2025-06-21
5683,631,284,5,5316.7,2023-08-25
5684,1297,496,5,5825.15,2024-04-16
5685,201,336,2,1870.44,2023-11-28
5686,2371,462,6,2712.54,2025-03-25
5687,3173,239,8,4562.8,2025-04-19
5688,1195,491,3,696.06,2025-12-26
5689,4524,303,10,7382.0,2025-03-13
5690,1410,288,5,551.7,2023-09-24
5691,2244,156,6,1800.3,2023-11-27
5692,4722,339,8,4676.08,2025-08-21
5693,4785,459,6,3909.78,2025-06-16
5694,3927,38,2,909.8,2025-12-18
5695,11,172,1,750.79,2024-10-08
5696,2563,266,3,1251.51,2024-05-31
5697,709,313,4,4216.4,2024-07-31
5698,3939,200,10,2108.7,2025-07-10
5699,151,422,7,4085.69,2023-06-17
5700,1770,236,2,1106.02,2024-02-24
5701,2588,486,6,7726.68,2025-10-31
5702,1185,363,9,5480.28,2025-08-03
5703,4276,224,6,3063.48,2024-04-18
5704,2326,335,2,1329.12,2026-04-06
5705,4886,159,4,3162.4,2023-11-26
5706,3851,206,4,3502.08,2024-07-04
5707,4157,276,1,247.73,2025-01-07
5708,85,376,7,7092.33,2023-11-27
5709,4629,160,9,1105.47,2026-01-26
5710,2815,14,5,6312.8,2025-06-28
5711,2226,189,6,6641.76,2024-08-05
5712,1533,358,7,8999.62,2024-04-18
5713,1449,66,5,4749.2,2023-08-25
5714,2123,274,9,3252.78,2023-11-23
5715,86,436,4,3555.96,2025-03-11
5716,3478,344,3,394.05,2026-06-10
5717,4091,230,3,716.1,2025-10-24
5718,2904,319,3,2225.82,2025-01-22
5719,1693,202,7,716.87,2024-09-18
5720,1680,95,3,1246.2,2023-09-28
5721,4113,294,10,4068.2,2026-03-24
5722,2890,485,9,5691.42,2024-08-16
5723,4883,17,10,10522.5,2023-09-27
5724,4194,299,8,3574.96,2024-11-04
5725,3095,375,9,2183.13,2023-09-01
5726,186,355,10,5546.7,2025-07-07
5727,1031,140,4,3345.36,2024-10-16
5728,217,359,5,4031.85,2025-08-07
5729,2859,111,6,5041.74,2023-06-22
5730,4575,345,1,1071.22,2024-06-07
5731,385,383,8,2059.28,2023-10-14
5732,2824,203,7,327.32,2026-04-05
5733,3943,283,3,949.65,2025-03-24
5734,4620,498,5,5361.95,2023-09-23
5735,4585,150,6,2830.02,2025-11-03
5736,4078,325,3,2514.51,2026-03-05
5737,3572,428,7,1888.88,2025-03-16
5738,3440,353,1,971.35,2024-05-08
5739,2653,387,7,107.1,2025-04-02
5740,3239,323,4,2749.64,2024-08-23
5741,2007,306,8,1666.72,2025-10-26
5742,356,242,2,400.7,2025-11-22
5743,296,467,4,3182.44,2023-10-10
5744,2713,35,9,437.67,2024-02-22
5745,1319,102,5,2660.9,2024-12-24
5746,3137,328,2,802.06,2025-04-09
5747,1232,276,3,743.19,2025-07-16
5748,1785,455,10,6087.3,2024-08-06
5749,1248,389,2,1831.82,2025-01-19
5750,2579,196,8,145.76,2023-10-21
5751,1815,205,8,740.24,2025-12-23
5752,2548,108,6,4308.66,2023-11-19
5753,4074,44,2,312.58,2024-12-08
5754,216,488,10,11037.8,2025-08-23
5755,3648,343,4,2400.76,2025-06-01
5756,3970,363,7,4262.44,2025-06-09
5757,4159,393,7,4972.45,2024-02-02
5758,1941,321,3,890.28,2023-10-11
5759,2404,387,3,45.9,2025-02-26
5760,3422,78,7,8520.89,2024-01-01
5761,1107,61,6,966.9,2023-12-20
5762,4325,410,1,86.12,2025-10-05
5763,3333,281,10,10486.0,2025-12-24
5764,756,398,6,4753.98,2026-05-15
5765,2215,137,7,720.86,2026-01-19
5766,2571,35,3,145.89,2024-04-12
5767,4149,269,4,3700.48,2026-01-24
5768,2451,382,9,3676.23,2025-09-13
5769,382,90,1,480.85,2024-06-22
5770,1935,365,10,12501.0,2024-07-29
5771,1623,101,7,5773.74,2024-11-24
5772,4166,96,3,1943.07,2025-03-01
5773,2285,163,2,2518.2,2024-01-05
5774,1802,312,2,1422.92,2025-02-24
5775,2460,325,6,5029.02,2025-06-25
5776,4156,94,8,3164.08,2023-11-11
5777,3940,6,8,4444.24,2024-03-21
5778,1516,134,5,1427.2,2026-04-10
5779,1994,248,10,5010.2,2025-06-26
5780,476,261,8,8920.48,2024-12-18
5781,3539,75,10,2853.6,2025-01-24
5782,1382,226,3,3893.4,2024-05-30
5783,3842,496,10,11650.3,2024-09-24
5784,2901,378,7,5600.63,2025-04-08
5785,1361,15,7,2800.91,2025-05-06
5786,3183,234,7,6363.07,2024-11-08
5787,4556,301,8,9136.0,2025-01-08
5788,3832,265,6,3147.18,2024-11-02
5789,38,43,5,6376.25,2025-06-05
5790,2857,8,7,1593.27,2025-08-01
5791,1981,341,2,691.36,2025-09-16
5792,2740,431,7,4506.81,2024-02-20
5793,4277,450,3,2102.49,2024-05-08
5794,2857,417,10,4425.7,2024-09-10
5795,4903,460,10,1138.5,2025-07-07
5796,3212,67,9,3056.49,2026-05-24
5797,2842,409,8,9457.12,2023-10-14
5798,2263,458,1,415.44,2023-10-19
5799,1255,83,3,243.96,2025-12-23
5800,384,326,4,1674.44,2024-06-16
5801,2063,133,8,8373.76,2024-08-28
5802,4358,380,4,1675.68,2024-04-20
5803,980,50,9,11434.68,2025-03-28
5804,3,196,6,109.32,2025-11-10
5805,1877,370,7,2551.22,2025-08-07
5806,2550,126,8,3779.04,2026-03-05
5807,4749,81,4,3098.28,2025-06-25
5808,4367,325,5,4190.85,2024-07-09
5809,4504,395,5,2402.95,2024-10-29
5810,4617,302,10,10632.1,2023-09-10
5811,3289,447,10,12490.6,2026-05-03
5812,246,399,7,1705.2,2023-11-26
5813,2359,244,7,3716.86,2025-07-28
5814,235,61,7,1128.05,2025-10-14
5815,4661,161,7,7660.45,2023-06-17
5816,1249,100,9,2204.28,2025-01-30
5817,822,268,3,1610.28,2023-10-06
5818,1411,380,3,1256.76,2024-06-19
5819,3814,445,10,7199.5,2024-01-23
5820,2398,166,4,2091.76,2025-06-19
5821,3361,282,6,3734.04,2023-07-17
5822,1761,389,10,9159.1,2024-02-20
5823,279,103,10,628.5,2024-04-30
5824,3628,153,7,3560.2,2023-09-06
5825,1038,248,3,1503.06,2024-09-18
5826,1177,474,8,2187.76,2024-07-03
5827,3986,425,4,94.84,2025-01-08
5828,2144,387,5,76.5,2026-05-28
5829,4575,380,9,3770.28,2025-02-04
5830,395,363,3,1826.76,2023-06-19
5831,4269,451,2,153.14,2025-08-09
5832,4222,104,8,797.84,2024-06-12
5833,3252,79,9,6571.8,2023-09-01
5834,4324,316,6,4957.68,2025-11-11
5835,3047,143,7,8056.02,2023-11-18
5836,475,401,2,469.52,2023-09-23
5837,2662,16,9,1144.62,2024-08-22
5838,2696,332,8,8739.28,2025-10-07
5839,1248,248,2,1002.04,2025-09-17
5840,4804,196,7,127.54,2024-09-18
5841,2532,218,1,926.26,2026-01-28
5842,3806,264,3,3822.84,2024-09-28
5843,2383,253,8,546.4,2024-03-19
5844,1802,397,5,4620.85,2023-12-16
5845,2397,476,1,690.42,2024-12-21
5846,4783,15,6,2400.78,2023-09-25
5847,4687,427,8,6154.96,2026-02-01
5848,3008,496,2,2330.06,2023-08-24
5849,4759,496,9,10485.27,2025-10-02
5850,2341,138,1,1284.97,2025-12-31
5851,4648,278,2,1562.94,2023-07-26
5852,1555,472,8,4880.64,2026-03-01
5853,2546,168,8,2135.76,2024-11-28
5854,4123,72,3,897.81,2025-05-28
5855,1666,133,4,4186.88,2025-04-01
5856,2604,9,3,1784.7,2026-05-30
5857,2974,49,2,1530.16,2025-08-20
5858,1314,260,7,7484.26,2024-12-25
5859,3504,283,6,1899.3,2024-01-17
5860,4293,231,6,535.38,2023-11-07
5861,133,219,1,1199.46,2024-04-08
5862,1193,300,6,4311.9,2023-12-17
5863,133,394,3,3248.37,2024-06-26
5864,1598,349,1,165.95,2023-10-09
5865,2550,294,6,2440.92,2023-09-16
5866,820,436,9,8000.91,2024-01-15
5867,3259,233,10,6436.2,2024-02-29
5868,496,108,9,6462.99,2025-03-03
5869,3426,314,6,7565.1,2023-12-17
5870,1207,223,2,1222.2,2025-08-13
5871,3151,231,9,803.07,2023-06-26
5872,4531,147,4,4761.64,2026-03-25
5873,1120,28,3,742.26,2025-05-17
5874,4327,57,8,1594.16,2023-12-06
5875,2145,176,4,4544.08,2023-10-22
5876,459,383,8,2059.28,2024-05-29
5877,472,134,8,2283.52,2026-03-24
5878,2995,329,6,5281.68,2026-02-27
5879,3816,330,10,4209.5,2025-11-12
5880,4626,145,4,1748.6,2024-01-06
5881,4890,291,7,4187.33,2024-06-08
5882,3593,7,6,5600.22,2023-09-11
5883,961,63,3,827.67,2024-12-16
5884,2287,372,8,2767.44,2026-05-03
5885,1691,304,7,3250.87,2024-10-06
5886,2372,397,1,924.17,2026-03-16
5887,1419,449,8,5699.36,2025-09-04
5888,2925,39,9,11412.36,2024-01-05
5889,4194,271,10,4638.6,2024-12-01
5890,1408,475,1,16.53,2026-06-11
5891,4861,133,10,10467.2,2025-11-06
5892,136,198,7,1081.85,2024-11-10
5893,4971,70,7,1960.0,2024-07-06
5894,3120,486,5,6438.9,2026-01-20
5895,4842,15,8,3201.04,2025-12-19
5896,3471,487,9,406.35,2024-01-11
5897,4201,290,1,892.01,2023-12-05
5898,1992,372,1,345.93,2025-09-03
5899,59,363,9,5480.28,2024-08-29
5900,2149,225,3,98.52,2024-07-17
5901,783,219,9,10795.14,2026-02-17
5902,3029,308,1,236.72,2024-07-05
5903,2069,57,2,398.54,2025-01-07
5904,3916,224,8,4084.64,2023-10-07
5905,4737,485,4,2529.52,2024-03-20
5906,3560,165,7,5142.34,2023-09-09
5907,1072,190,2,865.7,2023-11-20
5908,3832,449,6,4274.52,2024-06-11
5909,3836,286,10,8390.3,2026-05-03
5910,2589,106,4,964.72,2025-05-28
5911,3169,55,7,2898.28,2024-05-29
5912,4434,57,1,199.27,2023-10-30
5913,3324,500,1,966.9,2024-10-13
5914,3380,235,5,6498.95,2025-08-31
5915,1548,267,2,1660.4,2025-03-31
5916,2967,490,1,725.54,2023-11-09
5917,2608,274,6,2168.52,2024-11-03
5918,1826,446,6,7205.22,2024-12-21
5919,2697,447,7,8743.42,2025-08-18
5920,4949,100,10,2449.2,2023-11-10
5921,2436,91,1,639.56,2025-05-04
5922,1092,73,5,5204.1,2023-07-10
5923,2333,19,4,3297.6,2025-02-07
5924,440,351,9,10041.93,2025-04-19
